	alpha1	alpha2	specular1	eta2	k2	bsdf1	bsdf2
0	0.4975	0.396755142742	0.126206896552	0.083393910193	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
1	0.0339705882353	0.0339111738157	0.106896551724	0.106792997837	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
2	0.671323529412	0.474782253647	0.0972413793103	0.051225471092	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
3	0.468529411765	0.381168622498	0.0393103448276	0.0269555182677	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
4	0.961029411765	0.562056380778	0.145517241379	0.0531426092835	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
5	0.410588235294	0.347297416818	0.135862068966	0.100138689978	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
6	0.149852941176	0.145824086517	0.0296551724138	0.0282459236827	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
7	0.729264705882	0.49579309826	0.0586206896552	0.0286383815402	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
8	0.178823529412	0.172107468649	0.203448275862	0.189966889871	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
9	0.294705882353	0.267835334381	0.174482758621	0.146783405835	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
10	0.671323529412	0.47478221228	0.213103448276	0.112260056323	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
11	0.874117647059	0.540044580406	0.0489655172414	0.0198949851753	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
12	0.932058823529	0.555005167283	0.0972413793103	0.0367825537609	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
13	0.005	0.00549367847501	0.0489655172414	0.0588468806581	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
14	0.758235294118	0.505527266704	0.164827586207	0.0775672594911	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
15	0.99	0.568903601351	0.155172413793	0.0547378610962	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
16	0.236764705882	0.221959232224	0.193793103448	0.172528455974	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
17	0.178823529412	0.172107458349	0.0296551724138	0.0276903066966	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
18	0.758235294118	0.505527239779	0.0586206896552	0.0275871712749	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
19	0.932058823529	0.555005177693	0.145517241379	0.055043227249	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
20	0.584411764706	0.438877482404	0.232413793103	0.137182332797	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
21	0.613382352941	0.45148112509	0.135862068966	0.0772081785982	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
22	0.005	0.00544297220973	0.232413793103	0.273260081014	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
23	0.207794117647	0.197506547871	0.116551724138	0.106397413826	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
24	0.323676470588	0.289225536319	0.126206896552	0.102926477746	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
25	0.584411764706	0.438877483864	0.126206896552	0.0744936545311	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
26	0.410588235294	0.347297415699	0.164827586207	0.1214880518	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
27	0.149852941176	0.145824092731	0.106896551724	0.101814332201	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
28	0.352647058824	0.309587032318	0.164827586207	0.130121163134	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
29	0.4975	0.396755169301	0.135862068966	0.0897737604242	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
30	0.903088235294	0.547700084892	0.213103448276	0.0835282060783	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
31	0.613382352941	0.451481148609	0.02	0.01136569011	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
32	0.642352941176	0.463436342578	0.126206896552	0.0690512188937	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
33	0.120882352941	0.118733000165	0.203448275862	0.197055040846	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
34	0.149852941176	0.145824072078	0.116551724138	0.111010292809	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
35	0.613382352941	0.451481120606	0.116551724138	0.0662344292497	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
36	0.526470588235	0.411558304549	0.116551724138	0.0741891062751	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
37	0.439558823529	0.364698308124	0.0489655172414	0.0348233779002	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
38	0.816176470588	0.523613387081	0.0875862068966	0.0382758446039	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
39	0.613382352941	0.451481120291	0.22275862069	0.126590053659	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
40	0.149852941176	0.145824382643	0.232413793103	0.221359548409	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
41	0.120882352941	0.118733040211	0.174482758621	0.169000629108	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
42	0.787205882353	0.514790753328	0.203448275862	0.0922491144539	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
43	0.352647058824	0.309587046978	0.068275862069	0.053899797619	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
44	0.816176470588	0.523613435893	0.203448275862	0.0889080015059	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
45	0.410588235294	0.347297420156	0.174482758621	0.128604510311	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
46	0.265735294118	0.245410565955	0.232413793103	0.20133361628	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
47	0.149852941176	0.145824083914	0.135862068966	0.129401947231	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
48	0.439558823529	0.364698280211	0.0393103448276	0.0279570657795	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
49	0.0339705882353	0.0339106687541	0.116551724138	0.116436289652	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
50	0.961029411765	0.562056344991	0.126206896552	0.0460905322355	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
51	0.294705882353	0.267835303451	0.232413793103	0.195517870013	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
52	0.265735294118	0.245410575453	0.126206896552	0.109329567655	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
53	0.207794117647	0.197506548518	0.0972413793103	0.0887694539119	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
54	0.381617647059	0.328936413767	0.203448275862	0.155272982456	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
55	0.149852941176	0.145824142305	0.145517241379	0.138597480009	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
56	0.236764705882	0.22195924345	0.116551724138	0.103762678611	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
57	0.613382352941	0.451481126903	0.0393103448276	0.0223394880406	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
58	0.758235294118	0.505527265735	0.184137931034	0.0866546361315	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
59	0.555441176471	0.425584268047	0.135862068966	0.0832848936607	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
60	0.265735294118	0.245410572104	0.116551724138	0.100965565561	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
61	0.468529411765	0.381168627318	0.155172413793	0.106402899059	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
62	0.294705882353	0.26783531212	0.145517241379	0.122416226283	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
63	0.787205882353	0.514790583493	0.0586206896552	0.0265807730853	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
64	0.903088235294	0.547700138292	0.135862068966	0.0532527176733	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
65	0.352647058824	0.3095870226	0.126206896552	0.0996324987341	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
66	0.642352941176	0.46343632119	0.174482758621	0.0954642606146	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
67	0.294705882353	0.267835305193	0.184137931034	0.154905842383	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
68	0.323676470588	0.289225480889	0.106896551724	0.0871785064766	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
69	0.671323529412	0.47478212841	0.22275862069	0.117346345648	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
70	0.439558823529	0.364698319862	0.184137931034	0.130955456498	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
71	0.005	0.00550055233735	0.0972413793103	0.116649537896	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
72	0.642352941176	0.46343632427	0.0779310344828	0.0426382581611	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
73	0.4975	0.396755177047	0.0296551724138	0.0195952953363	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
74	0.120882352941	0.118732973674	0.0393103448276	0.0380762307902	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
75	0.526470588235	0.411558318878	0.0779310344828	0.0496057319094	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
76	0.439558823529	0.364698291268	0.106896551724	0.0760228733242	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
77	0.903088235294	0.547700091206	0.232413793103	0.0910970302095	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
78	0.294705882353	0.267835297304	0.155172413793	0.130538662583	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
79	0.700294117647	0.485556003658	0.068275862069	0.0346336547692	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
80	0.0339705882353	0.0339112864575	0.232413793103	0.232189406436	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
81	0.120882352941	0.118733112395	0.0972413793103	0.0941876139863	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
82	0.584411764706	0.43887747742	0.0296551724138	0.0175039742053	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
83	0.0919117647059	0.0909512642044	0.145517241379	0.142863719407	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
84	0.4975	0.396755129758	0.164827586207	0.108913366815	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
85	0.005	0.00549342618969	0.0586206896552	0.0704620720045	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
86	0.0919117647059	0.0909512986132	0.0972413793103	0.0954683562569	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
87	0.932058823529	0.55500534939	0.0393103448276	0.0148696010848	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
88	0.555441176471	0.425584282261	0.164827586207	0.101041067454	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
89	0.671323529412	0.474782183799	0.145517241379	0.0766565778114	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
90	0.005	0.00549759121047	0.135862068966	0.162111679546	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
91	0.961029411765	0.562056374107	0.0972413793103	0.0355123550701	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
92	0.787205882353	0.514790804329	0.174482758621	0.079115322677	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
93	0.0339705882353	0.0339113896327	0.0296551724138	0.029626482177	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
94	0.4975	0.39675519682	0.184137931034	0.121673062979	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
95	0.352647058824	0.309587077893	0.174482758621	0.137743177712	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
96	0.526470588235	0.411558312774	0.068275862069	0.0434599209621	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
97	0.0919117647059	0.0909511535468	0.232413793103	0.228174716848	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
98	0.178823529412	0.172107482256	0.0489655172414	0.0457210421597	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
99	0.642352941176	0.463436330041	0.0875862068966	0.0479208172115	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
100	0.700294117647	0.485555942739	0.184137931034	0.0934055721987	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
101	0.555441176471	0.425584276078	0.0489655172414	0.0300164408058	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
102	0.294705882353	0.26783527922	0.203448275862	0.171150721929	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
103	0.468529411765	0.381168589845	0.145517241379	0.0997823546428	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
104	0.0919117647059	0.0909512438343	0.164827586207	0.161821804055	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
105	0.005	0.00549193946235	0.0779310344828	0.0934858794088	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
106	0.178823529412	0.172107469925	0.116551724138	0.108828485076	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
107	0.4975	0.396755188349	0.193793103448	0.128052926365	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
108	0.787205882353	0.514790807023	0.0972413793103	0.0440919854313	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
109	0.294705882353	0.267835280354	0.0393103448276	0.0330701101482	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
110	0.439558823529	0.364698227622	0.126206896552	0.0897561321177	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
111	0.0629411764706	0.062632218377	0.145517241379	0.144339053806	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
112	0.555441176471	0.425584234949	0.22275862069	0.136553402633	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
113	0.410588235294	0.347297399187	0.126206896552	0.0930222859141	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
114	0.700294117647	0.485556022811	0.02	0.0101453980327	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
115	0.613382352941	0.45148114867	0.0489655172414	0.0278263200914	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
116	0.0919117647059	0.0909512717539	0.126206896552	0.123905593227	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
117	0.613382352941	0.451481119918	0.145517241379	0.0826950971137	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
118	0.613382352941	0.451481102987	0.164827586207	0.0936688072425	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
119	0.787205882353	0.514790750072	0.126206896552	0.0572258332645	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
120	0.381617647059	0.328936354771	0.164827586207	0.125797545676	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
121	0.4975	0.396755130803	0.02	0.0132154303351	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
122	0.120882352941	0.118733146212	0.106896551724	0.103539313617	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
123	0.178823529412	0.172107495607	0.164827586207	0.153905359942	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
124	0.0339705882353	0.033911882948	0.193793103448	0.193606726249	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
125	0.729264705882	0.495793061084	0.193793103448	0.0946744621276	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
126	0.555441176471	0.425584276394	0.0875862068966	0.0536912805622	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
127	0.352647058824	0.309587020389	0.0489655172414	0.0386556179346	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
128	0.555441176471	0.42558428821	0.0296551724138	0.0181789407482	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
129	0.265735294118	0.245410571042	0.164827586207	0.142785560036	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
130	0.526470588235	0.411558308058	0.0972413793103	0.0618974202083	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
131	0.323676470588	0.289225542838	0.116551724138	0.0950523163848	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
132	0.178823529412	0.172107465981	0.0972413793103	0.0907977237796	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
133	0.149852941176	0.145824321854	0.193793103448	0.184576105441	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
134	0.932058823529	0.555005074121	0.213103448276	0.0806082297849	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
135	0.903088235294	0.547700204737	0.155172413793	0.0608215496249	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
136	0.874117647059	0.5400443948	0.22275862069	0.0905066872129	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
137	0.787205882353	0.51479081125	0.0779310344828	0.0353361344038	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
138	0.410588235294	0.34729739303	0.232413793103	0.171303261418	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
139	0.526470588235	0.411558288925	0.174482758621	0.111064166088	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
140	0.207794117647	0.197506544828	0.145517241379	0.132839367968	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
141	0.178823529412	0.172107466233	0.0586206896552	0.0547362763999	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
142	0.584411764706	0.438877478779	0.135862068966	0.0801926296364	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
143	0.758235294118	0.505527306415	0.0972413793103	0.0457616086182	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
144	0.729264705882	0.495793021155	0.126206896552	0.0616564703763	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
145	0.700294117647	0.485555939356	0.174482758621	0.0885079856592	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
146	0.0629411764706	0.0626288618114	0.02	0.0198369821705	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
147	0.294705882353	0.267835294061	0.116551724138	0.0980491205715	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
148	0.555441176471	0.425584211965	0.184137931034	0.112878545924	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
149	0.410588235294	0.347297326214	0.068275862069	0.0503240078527	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
150	0.526470588235	0.411558289462	0.145517241379	0.0926266587598	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
151	0.0919117647059	0.0909512452908	0.155172413793	0.152342762843	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
152	0.236764705882	0.221959249223	0.232413793103	0.206911329571	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
153	0.352647058824	0.309587017415	0.184137931034	0.145365458239	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
154	0.758235294118	0.505527255682	0.0393103448276	0.0184997364478	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
155	0.178823529412	0.172107465908	0.0875862068966	0.0817824097742	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
156	0.642352941176	0.4634363536	0.164827586207	0.0901816490991	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
157	0.352647058824	0.309587020543	0.203448275862	0.160609757535	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
158	0.4975	0.396755167973	0.0779310344828	0.0514945949287	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
159	0.120882352941	0.118732944954	0.02	0.0193721418122	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
160	0.613382352941	0.451481059272	0.232413793103	0.132076966863	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
161	0.352647058824	0.309587020299	0.155172413793	0.122498923798	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
162	0.236764705882	0.221959243433	0.0296551724138	0.0264011903055	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
163	0.758235294118	0.505527327071	0.203448275862	0.0957420199548	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
164	0.99	0.568903679196	0.193793103448	0.068361523936	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
165	0.468529411765	0.381168594824	0.184137931034	0.126264797172	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
166	0.149852941176	0.145824127539	0.174482758621	0.166185226554	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
167	0.468529411765	0.381168632505	0.0779310344828	0.0534379288073	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
168	0.294705882353	0.267835278067	0.068275862069	0.0574372651059	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
169	0.265735294118	0.245410578996	0.145517241379	0.126057542025	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
170	0.0629411764706	0.0626323956612	0.193793103448	0.192223586216	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
171	0.381617647059	0.328936418156	0.0972413793103	0.0742152132259	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
172	0.816176470588	0.523613343775	0.0489655172414	0.0213986550414	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
173	0.439558823529	0.364698280443	0.116551724138	0.0828895133059	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
174	0.294705882353	0.267835284635	0.0972413793103	0.0818044477658	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
175	0.932058823529	0.55500522682	0.155172413793	0.0586953449155	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
176	0.729264705882	0.495793124946	0.0489655172414	0.0239213095089	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
177	0.845147058824	0.532022993233	0.164827586207	0.0694426620672	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
178	0.323676470588	0.289225506579	0.164827586207	0.134423148302	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
179	0.178823529412	0.172107452338	0.02	0.0186749250615	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
